K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   5   8   64000  19.7555 13:17:10 -1.61252517929E+05 -1.59302953932E+05  0.02665  0.01106  0.01106  0.33392  0.27807 -0.25379 -0.16062 -0.09114 -0.89373 -0.75006
5   5   9   84000  13.0493 15:17:10 -1.60031817326E+05 -1.59166399565E+05  0.01471  0.03839 -0.00127  0.33369  0.27782 -0.15732 -0.27316 -0.11316 -0.89373 -0.75006
5   5  10  102400  13.4024 16:17:10 -1.59960858283E+05 -1.59145719728E+05 -0.00091  0.03758  0.01067  0.33300  0.27707 -0.14938 -0.27006 -0.11525 -0.89373 -0.75006
5   5  11  107358   6.2000 17:17:10 -1.59829319598E+05 -1.59145719728E+05  0.03861  0.03521  0.01237  0.33326  0.27736 -0.08166 -0.26756 -0.16906 -0.89373 -0.75006
5   5  11  108000   6.6241 17:17:10 -1.59573168213E+05 -1.59145719728E+05  0.02874  0.03565  0.01180  0.33370  0.27784 -0.08819 -0.27046 -0.15726 -0.89373 -0.75006
5   5  12  122110   4.2000 18:17:10 -1.59540662336E+05 -1.59145719728E+05  0.03005  0.02573 -0.00209  0.33294  0.27701 -0.17362 -0.26651 -0.11170 -0.89373 -0.75006
5   5  12  128000   4.2725 19:17:10 -1.59688530124E+05 -1.59145719728E+05  0.01032  0.04223  0.00425  0.33340  0.27751 -0.10854 -0.27841 -0.15257 -0.89373 -0.75006
5   5  13  130776   2.3000 19:17:10 -1.59145719728E+05 -1.59145719728E+05  0.00425  0.04223  0.01032  0.33340  0.27751 -0.15257 -0.27841 -0.10854 -0.89373 -0.75006
5   5  14  145004   3.2000 20:17:10 -1.59331740840E+05 -1.59145719728E+05  0.03895  0.03671  0.00882  0.33316  0.27725 -0.07838 -0.26757 -0.16975 -0.89373 -0.75006
5   5  14  148000   3.1013 21:17:10 -1.59297636671E+05 -1.59145719728E+05  0.03064  0.03526  0.01395  0.33344  0.27755 -0.08784 -0.27046 -0.16772 -0.89373 -0.75006
5   5  15  153611   1.6000 21:17:10 -1.59178422283E+05 -1.59145719728E+05  0.03733  0.03544  0.01395  0.33342  0.27753 -0.08717 -0.26756 -0.17262 -0.89373 -0.75006
5   5  16  167871   2.4000 22:17:10 -1.59324564472E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   5  16  168000   2.5328 23:17:10 -1.59304860137E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   5  17  176516   1.4000 23:17:10 -1.59232342374E+05 -1.59145719728E+05  0.03727  0.03518  0.01256  0.33338  0.27748 -0.08717 -0.27046 -0.16886 -0.89373 -0.75006
5   5  18  192000   1.5406 25:17:10 -1.59248533996E+05 -1.59145719728E+05  0.03729  0.03212  0.01535  0.33339  0.27749 -0.08717 -0.26374 -0.17140 -0.89373 -0.75006
5   5  19  199736   1.4000 25:17:10 -1.59145719728E+05 -1.59145719728E+05  0.03087  0.02599  0.02084  0.33333  0.27743 -0.09337 -0.25707 -0.17314 -0.89373 -0.75006
5   5  19  212000   1.1954 27:17:10 -1.59145719728E+05 -1.59145719728E+05  0.03729  0.03212  0.01535  0.33339  0.27749 -0.08717 -0.26374 -0.17140 -0.89373 -0.75006
5   5  20  214309   1.3000 27:17:10 -1.59260859672E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   5 200  224635   0.0000 28:17:10 -1.59145719728E+05 -1.59145719728E+05  0.02024  0.02614  0.03735  0.33343  0.27754 -0.17335 -0.25707 -0.08717 -0.89373 -0.75006
