K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   3   9  102400   9.0844 46:54:11 -1.59318059438E+05 -1.59145719728E+05  0.03351  0.03542  0.01181  0.33340  0.27751 -0.09187 -0.26756 -0.16033 -0.89373 -0.75006
5   3  10  109118   6.4000 46:54:11 -1.59808579068E+05 -1.59145719728E+05  0.03764  0.02064  0.01943  0.33363  0.27776 -0.08717 -0.26439 -0.16361 -0.89373 -0.75006
5   3  11  117721   3.6000 46:54:11 -1.59302953932E+05 -1.59145719728E+05  0.12001  0.03829 -0.00155  0.33065  0.27453 -0.31534 -0.27841 -0.13425 -0.89373 -0.75006
5   3  11  124000   3.9239 47:54:11 -1.59558510198E+05 -1.59145719728E+05  0.02090  0.02262  0.03726  0.33337  0.27747 -0.17314 -0.25039 -0.08717 -0.89373 -0.75006
5   3  12  131570   2.5000 47:54:11 -1.59315767038E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   3  13  139864   3.1000 47:54:11 -1.59145719728E+05 -1.59145719728E+05  0.03272  0.02637  0.01898  0.33359  0.27771 -0.09671 -0.25707 -0.16296 -0.89373 -0.75006
5   3  14  153510   3.2000 48:54:11 -1.59166399565E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   3  15  163090   2.3000 49:54:11 -1.59189369881E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   3  15  164000   1.8269 49:54:11 -1.59145719728E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   3  16  176782   1.1000 49:54:11 -1.59166399565E+05 -1.59145719728E+05  0.03733  0.03544  0.01395  0.33342  0.27753 -0.08717 -0.26756 -0.17262 -0.89373 -0.75006
5   3  17  187331   1.3000 50:54:11 -1.59278045897E+05 -1.59145719728E+05  0.03025  0.03185  0.01871  0.33367  0.27781 -0.09191 -0.26637 -0.17430 -0.89373 -0.75006
5   3  17  200000   1.2440 51:54:11 -1.59145719728E+05 -1.59145719728E+05  0.03729  0.03212  0.01535  0.33339  0.27749 -0.08717 -0.26374 -0.17140 -0.89373 -0.75006
5   3  18  201029   0.8000 51:54:11 -1.59145719728E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   3  19  213212   1.7000 51:54:11 -1.59166399565E+05 -1.59145719728E+05  0.01793  0.03603  0.02104  0.33397  0.27812 -0.09511 -0.27046 -0.17335 -0.89373 -0.75006
5   3  20  227054   0.8000 52:54:11 -1.59145719728E+05 -1.59145719728E+05  0.03729  0.03212  0.01535  0.33339  0.27749 -0.08717 -0.26374 -0.17140 -0.89373 -0.75006
5   3 200  239826   0.0000 53:54:11 -1.59145719728E+05 -1.59145719728E+05  0.03733  0.03544  0.01395  0.33342  0.27753 -0.08717 -0.26756 -0.17262 -0.89373 -0.75006
