K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3  10  24  148000   2.8391 42:14:09 -2.42324346283E+05 -2.42289859457E+05  0.41160  0.31977 -0.04412 -0.20190 -0.35634 -0.88868
3  10  24  148517   2.6000 42:14:09 -2.42400160760E+05 -2.42289859457E+05  0.41160  0.31977 -0.04412 -0.20190 -0.35634 -0.88868
3  10  26  160800   2.1000 43:14:09 -2.42389631610E+05 -2.42289859457E+05  0.40912  0.32198 -0.04344 -0.20019 -0.36524 -0.88868
3  10  27  168000   1.9055 44:14:09 -2.42344693828E+05 -2.42289859457E+05  0.41212  0.31953 -0.04408 -0.20417 -0.35441 -0.88868
3  10  28  172898   1.1000 44:14:09 -2.42289859457E+05 -2.42289859457E+05  0.41670  0.31728 -0.04631 -0.20742 -0.33409 -0.88868
3  10  29  178962   1.2000 45:14:09 -2.42324346283E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3  10  30  188000   0.8711 46:14:09 -2.42293162420E+05 -2.42289859457E+05  0.41212  0.31953 -0.04408 -0.20417 -0.35441 -0.88868
3  10  31  190810   0.9000 46:14:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3  10  32  196797   0.7000 47:14:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3  10  33  202783   0.9000 47:14:09 -2.42293162420E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3  10  34  208000   5.2632 48:14:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3  10  36  224000   0.6405 50:14:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3  10  37  226496   0.7000 50:14:09 -2.42293162420E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3  10  38  232456   0.4000 50:14:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3  10  40  244000   0.8415 52:14:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3  10  40  244209   0.6000 52:14:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3  10  41  250126   0.6000 52:14:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3  10  42  255930   0.5000 53:14:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3  10  43  261725   0.5000 54:14:09 -2.42293162420E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3  10  43  264000   0.4596 54:14:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3  10  45  273319   0.2000 55:14:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3  10  46  279105   0.6000 56:14:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3  10  46  280000   0.4515 56:14:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3  10  48  290751   0.2000 57:14:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3  10  49  296000   0.4608 58:14:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3  10  49  296578   0.2000 58:14:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3  10  50  302412   0.4000 58:14:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3  10  52  314016   0.4000 59:14:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3  10  53  319776   0.0000 00:15:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3  10 200  319778   0.0000 00:15:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
