K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   3  33  208000   0.6102 59:10:09 -2.42289859457E+05 -2.42289859457E+05  0.41212  0.31953 -0.04408 -0.20417 -0.35441 -0.88868
3   3  35  216577   0.6000 00:11:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   3  36  222515   0.9000 01:11:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   3  36  224000   0.7385 01:11:09 -2.42293162420E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   3  37  228473   1.0000 01:11:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   3  39  240269   0.6000 02:11:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   3  39  244000   0.6864 03:11:09 -2.42293162420E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   3  40  246266   0.8000 03:11:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   3  41  252116   0.5000 04:11:09 -2.42293162420E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   3  43  263857   0.2000 05:11:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   3  43  264000   0.3356 05:11:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   3  45  275641   0.2000 06:11:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   3  45  280000   0.4322 07:11:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   3  47  287239   0.4000 07:11:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   3  48  293048   0.4000 08:11:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   3  49  300000   0.2815 09:11:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   3  50  304739   0.4000 09:11:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   3  51  310576   0.2000 10:11:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   3  52  320000   0.2044 11:11:09 -2.42289859457E+05 -2.42289859457E+05  0.40815  0.32304 -0.04269 -0.20082 -0.37272 -0.88868
3   3  53  322286   0.2000 11:11:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   3  54  328084   0.4000 11:11:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
3   3 200  333012   0.0000 12:11:09 -2.42289859457E+05 -2.42289859457E+05  0.41022  0.32133 -0.04337 -0.20386 -0.36208 -0.88868
