K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   6   8  100000  10.4480 55:26:10 -3.52341088894E+05 -3.51290166104E+05  0.24233  0.31428  0.54485 -0.17018  0.36045 -0.23073 -0.15384 -0.90638 -0.88936 -0.47348
5   6   8  102400  10.0473 55:26:10 -3.55864026465E+05 -3.51290166104E+05  0.23754  0.35384  0.54233 -0.17666  0.28098 -0.22115 -0.21407 -0.90638 -0.88936 -0.27097
5   6   9  116044   5.7000 56:26:10 -3.52992746551E+05 -3.51178575572E+05  0.26269  0.35266  0.55716 -0.13875  1.00000 -0.21854 -0.19735 -0.90638 -0.88533  0.00000
5   6  10  129387   3.5000 56:26:10 -3.52066009919E+05 -3.51178575572E+05  0.24354  0.34851  0.54328 -0.17422  0.35824 -0.23654 -0.19991 -0.90638 -0.88936 -0.47348
5   6  10  132000   3.9290 57:26:10 -3.51819315385E+05 -3.51178575572E+05  0.24354  0.34851  0.54328 -0.17422  0.35824 -0.23654 -0.19991 -0.90638 -0.88936 -0.47348
5   6  11  148977   4.0000 58:26:10 -3.51466447995E+05 -3.51178575572E+05  0.24082  0.34900  0.54287 -0.17527  0.35767 -0.22949 -0.19675 -0.90638 -0.88936 -0.47348
5   6  12  157169   2.6000 58:26:10 -3.51472991915E+05 -3.51178575572E+05  0.23708  0.37716  0.54127 -0.17939  0.35541 -0.22433 -0.23025 -0.90638 -0.88936 -0.47348
5   6  12  164000   3.0141 59:26:10 -3.51383493752E+05 -3.51178575572E+05  0.23600  0.38289  0.54086 -0.18044  0.35484 -0.22380 -0.23182 -0.90638 -0.88936 -0.47348
5   6  13  175487   2.3000 00:27:10 -3.51512238551E+05 -3.51178575572E+05  0.24070  0.36496  0.54228 -0.17680  0.35683 -0.23364 -0.21229 -0.90638 -0.88936 -0.47348
5   6  14  192000   2.2449 01:27:10 -3.51581864061E+05 -3.51178575572E+05  0.24209  0.36149  0.54255 -0.17610  0.35721 -0.23470 -0.21473 -0.90638 -0.88936 -0.47348
5   6  16  210010   1.4000 02:27:10 -3.51178575572E+05 -3.51178575572E+05  0.23937  0.37170  0.54182 -0.17798  0.35618 -0.23000 -0.22581 -0.90638 -0.88936 -0.47348
5   6  16  224000   1.5368 03:27:10 -3.51235602774E+05 -3.51178575572E+05  0.24203  0.36203  0.54251 -0.17618  0.35717 -0.23399 -0.21777 -0.90638 -0.88936 -0.47348
5   6  17  234054   2.0000 04:27:10 -3.51376810061E+05 -3.51178575572E+05  0.24458  0.35233  0.54318 -0.17447  0.35810 -0.23791 -0.20872 -0.90638 -0.88936 -0.47348
5   6  18  242250   2.1000 04:27:10 -3.51531593584E+05 -3.51178575572E+05  0.23669  0.37975  0.54123 -0.17947  0.35537 -0.22805 -0.22068 -0.90638 -0.88936 -0.47348
5   6  18  248000   1.5253 05:27:10 -3.51293405147E+05 -3.51178575572E+05  0.24082  0.36695  0.54217 -0.17706  0.35669 -0.23261 -0.22075 -0.90638 -0.88936 -0.47348
5   6  19  260425   1.1000 06:27:10 -3.51339903157E+05 -3.51178575572E+05  0.24082  0.36695  0.54217 -0.17706  0.35669 -0.23261 -0.22075 -0.90638 -0.88936 -0.47348
5   6 200  267834   0.0000 06:27:10 -3.51178575572E+05 -3.51178575572E+05  0.24203  0.36203  0.54251 -0.17618  0.35717 -0.23399 -0.21777 -0.90638 -0.88936 -0.47348
