K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   2   3   32000  24.4323 02:25:10 -3.64208294562E+05 -3.56257474486E+05  0.22843  0.29376  0.27791 -0.19127  0.53716 -0.21760 -0.16616 -0.19018 -0.88936 -0.90701
5   2   5   51200  30.6818 03:25:10 -3.62129479830E+05 -3.54356125868E+05  0.41277  0.35641  0.40064  0.00579 -0.01102 -0.17540 -0.24059 -0.31238 -0.88723 -0.90249
5   2   5   52000  26.2218 04:25:10 -3.58350374658E+05 -3.54356125868E+05  0.41277  0.35641  0.00579 -0.01102  0.40064 -0.17540 -0.24059 -0.88723 -0.90249 -0.31238
5   2   6   76000  14.2408 06:25:10 -3.57949298060E+05 -3.53481038712E+05  0.35505  0.43209  0.00201 -0.00251  0.45276 -0.22973 -0.22193 -0.86351 -0.90302 -0.47348
5   2   7   96000  17.0916 08:25:10 -3.57038601190E+05 -3.52975024561E+05  0.27013  0.33268 -0.13745  0.34761  0.37834 -0.22236 -0.23166 -0.88936 -0.21616 -0.47348
5   2   8  102400   9.2880 08:25:10 -3.55851013010E+05 -3.52975024561E+05  0.26164  0.32303 -0.14630  0.21251  0.37350 -0.23416 -0.19055 -0.88936 -0.07603 -0.47348
5   2   8  116000   7.3984 10:25:10 -3.54090644100E+05 -3.51290724559E+05  0.33883  0.26201  0.41687 -0.14545  0.37396 -0.21540 -0.25409 -0.34143 -0.88936 -0.47348
5   2   9  140000   3.8934 12:25:10 -3.52020111395E+05 -3.51178575572E+05  0.24000  0.35880  0.54234 -0.17663  0.35692 -0.22863 -0.21116 -0.90638 -0.88936 -0.47348
5   2  10  149346   3.1000 13:25:10 -3.51819584605E+05 -3.51178575572E+05  0.24332  0.35707  0.54287 -0.17528  0.35766 -0.23618 -0.21243 -0.90638 -0.88936 -0.47348
5   2  11  157536   2.8000 13:25:10 -3.51841444266E+05 -3.51178575572E+05  0.24292  0.35536  0.54291 -0.17518  0.35771 -0.23863 -0.20075 -0.90638 -0.88936 -0.47348
5   2  11  164000   2.8345 14:25:10 -3.52494762615E+05 -3.51178575572E+05  0.24117  0.36028  0.54254 -0.17612  0.35720 -0.23319 -0.21250 -0.90638 -0.88936 -0.47348
5   2  12  175763   2.2000 15:25:10 -3.51441436121E+05 -3.51178575572E+05  0.24229  0.35375  0.54290 -0.17520  0.35770 -0.23723 -0.19881 -0.90638 -0.88936 -0.47348
5   2  13  184000   2.5540 16:25:10 -3.51451758337E+05 -3.51178575572E+05  0.23443  0.38545  0.54061 -0.18109  0.35449 -0.22202 -0.22604 -0.90638 -0.88936 -0.47348
5   2  14  208000   1.8357 18:25:10 -3.51395241122E+05 -3.51178575572E+05  0.23924  0.37152  0.54184 -0.17791  0.35622 -0.23084 -0.22192 -0.90638 -0.88936 -0.47348
5   2  15  210393   2.4000 18:25:10 -3.51276380828E+05 -3.51178575572E+05  0.24458  0.35233  0.54318 -0.17447  0.35810 -0.23791 -0.20872 -0.90638 -0.88936 -0.47348
5   2  16  228627   1.1000 19:25:10 -3.51235602774E+05 -3.51178575572E+05  0.24091  0.36391  0.54224 -0.17689  0.35678 -0.23256 -0.21479 -0.90638 -0.88936 -0.47348
5   2  16  232000   1.3432 20:25:10 -3.51274581315E+05 -3.51178575572E+05  0.24082  0.36695  0.54217 -0.17706  0.35669 -0.23261 -0.22075 -0.90638 -0.88936 -0.47348
5   2  18  255098   0.9000 22:25:10 -3.51274581315E+05 -3.51178575572E+05  0.24317  0.35763  0.54287 -0.17526  0.35767 -0.23609 -0.21303 -0.90638 -0.88936 -0.47348
5   2  18  256000   0.7109 22:25:10 -3.51212172425E+05 -3.51178575572E+05  0.24317  0.35763  0.54287 -0.17526  0.35767 -0.23609 -0.21303 -0.90638 -0.88936 -0.47348
5   2  19  263258   0.7000 23:25:10 -3.51285017415E+05 -3.51178575572E+05  0.24082  0.36695  0.54217 -0.17706  0.35669 -0.23261 -0.22075 -0.90638 -0.88936 -0.47348
5   2  19  276000   1.0166 24:25:10 -3.51274581315E+05 -3.51178575572E+05  0.24082  0.36695  0.54217 -0.17706  0.35669 -0.23261 -0.22075 -0.90638 -0.88936 -0.47348
5   2  20  281671   1.1000 24:25:10 -3.51178575572E+05 -3.51178575572E+05  0.24082  0.36695  0.54217 -0.17706  0.35669 -0.23261 -0.22075 -0.90638 -0.88936 -0.47348
5   2 200  289062   0.0000 25:25:10 -3.51178575572E+05 -3.51178575572E+05  0.24082  0.36695  0.54217 -0.17706  0.35669 -0.23261 -0.22075 -0.90638 -0.88936 -0.47348
