K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5  10   5   35000  30.0017 30:34:15 -1.58695120973E+05 -1.56318710155E+05 -0.02247  0.02892  0.01989  0.27863  0.33450 -0.20497 -0.26193 -0.12467 -0.75111 -0.89436
5  10   6   51200  23.0989 32:34:15 -1.56485774006E+05 -1.55987467061E+05  0.06678  0.01718 -0.01019  0.27612  0.17776 -0.06452 -0.12845 -0.19741 -0.75111 -0.56680
5  10   6   55000  23.7890 34:34:15 -1.58737333819E+05 -1.55980111404E+05  0.01322  0.03420  0.27732  0.33329 -0.00438 -0.12238 -0.24536 -0.75111 -0.89436 -0.16018
5  10   6   60000  23.2298 37:34:15 -1.58260057826E+05 -1.55909206651E+05  0.03328  0.00578  0.04304  0.27887  0.13545 -0.08240 -0.16589 -0.27848 -0.75111 -0.41733
5  10   7   75000  20.0027 39:34:15 -1.56354231929E+05 -1.55846858390E+05  0.01963  0.00185  0.02775  0.27739  0.33335 -0.14389 -0.14950 -0.25558 -0.75111 -0.89436
5  10   8   80000  18.0270 42:34:15 -1.57006199838E+05 -1.55846858390E+05  0.02092  0.02232  0.27720  0.33317  0.01014 -0.11426 -0.24575 -0.75111 -0.89436 -0.15933
5  10   9  100000  16.3297 44:34:15 -1.57334608837E+05 -1.55621927351E+05  0.00412  0.01433  0.03797  0.27711  0.33310 -0.16937 -0.08966 -0.27585 -0.75111 -0.89436
5  10   9  102400  16.4906 44:34:15 -1.56002216485E+05 -1.55621927351E+05  0.00184  0.04440  0.01567  0.27657  0.33260 -0.15725 -0.28558 -0.12502 -0.75111 -0.89436
5  10  10  106889   4.8000 44:34:15 -1.55882932260E+05 -1.55621927351E+05  0.01422  0.03683  0.00450  0.27715  0.33313 -0.11784 -0.27008 -0.16349 -0.75111 -0.89436
5  10  11  115775   4.8000 44:34:15 -1.55965435003E+05 -1.55621927351E+05  0.02210  0.03437  0.27692  0.33292 -0.00290 -0.13091 -0.26836 -0.75111 -0.89436 -0.15109
5  10  12  129882   8.9000 45:34:15 -1.55816986210E+05 -1.55621927351E+05  0.04048  0.03240  0.00807  0.27577  0.33186 -0.07737 -0.27148 -0.16352 -0.75111 -0.89436
5  10  13  138875   4.4000 45:34:15 -1.55621927351E+05 -1.55621927351E+05  0.01312  0.03261  0.01912  0.27700  0.33299 -0.16366 -0.27168 -0.09136 -0.75111 -0.89436
5  10  13  140000   4.5077 46:34:15 -1.55800677827E+05 -1.55621927351E+05  0.01312  0.01912  0.03261  0.27700  0.33299 -0.16366 -0.09136 -0.27168 -0.75111 -0.89436
5  10  14  152808   2.1000 46:34:15 -1.55621927351E+05 -1.55621927351E+05  0.05064  0.01964  0.01765  0.27639  0.33243 -0.09264 -0.25907 -0.16721 -0.75111 -0.89436
5  10  15  166941   3.1000 47:34:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5  10  16  178236   2.5000 47:34:15 -1.55635621105E+05 -1.55589047389E+05  0.05047  0.03305  0.00926  0.27626  0.33231 -0.09264 -0.27148 -0.16735 -0.75111 -0.89436
5  10  16  190000   1.7533 48:34:15 -1.55621927351E+05 -1.55589047389E+05  0.02814  0.03406  0.01350  0.27701  0.33300 -0.09437 -0.27148 -0.17089 -0.75111 -0.89436
5  10  17  192486   1.9000 48:34:15 -1.55663034287E+05 -1.55589047389E+05  0.05040  0.02605  0.01211  0.27620  0.33226 -0.09264 -0.25711 -0.16937 -0.75111 -0.89436
5  10  20  225503   1.5000 49:34:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5  10  20  235000   1.0462 50:34:15 -1.55648617126E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5  10  21  239798   1.4000 50:34:15 -1.55621927351E+05 -1.55589047389E+05  0.05053  0.03355  0.01049  0.27630  0.33235 -0.09264 -0.26836 -0.17118 -0.75111 -0.89436
5  10  24  280000   0.9124 52:34:15 -1.55663034287E+05 -1.55589047389E+05  0.05053  0.02405  0.01642  0.27630  0.33235 -0.09264 -0.25804 -0.17138 -0.75111 -0.89436
5  10  25  289147   0.8000 52:34:15 -1.55589047389E+05 -1.55589047389E+05 -0.00015  0.02380  0.05758  0.27612  0.33218 -0.15648 -0.25804 -0.15591 -0.75111 -0.89436
5  10  26  303391   0.8000 53:34:15 -1.55589047389E+05 -1.55589047389E+05 -0.00015  0.02380  0.05758  0.27612  0.33218 -0.15648 -0.25804 -0.15591 -0.75111 -0.89436
5  10  27  317541   0.6000 53:34:15 -1.55589047389E+05 -1.55589047389E+05 -0.00015  0.02380  0.05758  0.27612  0.33218 -0.15648 -0.25804 -0.15591 -0.75111 -0.89436
5  10 200  325396   0.0000 54:34:15 -1.55589047389E+05 -1.55589047389E+05  0.05758  0.03330 -0.00645  0.27612  0.33218 -0.15591 -0.26836 -0.15778 -0.75111 -0.89436
