K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   3  22  145899   1.3000 04:31:08 -2.41916912604E+05 -2.41760619115E+05  0.43009  0.31861 -0.05563 -0.20708 -0.29894 -0.88936
3   3  22  150000   1.4960 10:31:08 -2.41831803973E+05 -2.41760619115E+05  0.41172  0.31546 -0.04621 -0.21776 -0.34283 -0.88936
3   3  23  152746   1.8000 12:31:08 -2.41870664553E+05 -2.41760619115E+05  0.40591  0.31806 -0.04400 -0.20914 -0.36766 -0.88936
3   3  23  155000   2.0798 15:31:08 -2.41901036460E+05 -2.41760619115E+05  0.41385  0.31331 -0.04692 -0.21044 -0.34280 -0.88936
3   3  24  159609   1.3000 27:31:08 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   3  24  160000   1.6529 27:31:08 -2.41799367203E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   3  24  165000   1.6982 37:31:08 -2.41847033182E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   3  25  166462   2.3000 38:31:08 -2.41762251037E+05 -2.41760619115E+05  0.41478  0.31456 -0.04770 -0.21818 -0.33296 -0.88936
3   3  25  170000   1.6485 42:31:08 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   3  26  173330   1.5000 44:31:08 -2.41807238533E+05 -2.41760619115E+05  0.41540  0.31386 -0.04769 -0.21802 -0.33291 -0.88936
3   3  26  175000   1.0356 45:31:08 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   3  27  180000   0.6083 47:31:08 -2.41835342676E+05 -2.41760619115E+05  0.42936  0.31842 -0.05514 -0.20259 -0.30540 -0.88936
3   3  27  180150   0.8000 47:31:08 -2.41909882035E+05 -2.41760619115E+05  0.42719  0.31843 -0.05449 -0.20269 -0.30853 -0.88936
3   3  27  185000   0.3058 50:31:08 -2.41791612759E+05 -2.41760619115E+05  0.42936  0.31842 -0.05514 -0.20259 -0.30540 -0.88936
3   3  28  186957   0.2000 55:31:08 -2.41791612759E+05 -2.41760619115E+05  0.42936  0.31842 -0.05514 -0.20259 -0.30540 -0.88936
3   3  28  190000   0.3124 58:31:08 -2.41791612759E+05 -2.41760619115E+05  0.42936  0.31842 -0.05514 -0.20259 -0.30540 -0.88936
3   3  29  193772   0.0000 00:32:08 -2.41791612759E+05 -2.41760619115E+05  0.42719  0.31843 -0.05449 -0.20269 -0.30853 -0.88936
3   3 200  193774   0.0000 00:32:08 -2.41760619115E+05 -2.41760619115E+05  0.42719  0.31843 -0.05449 -0.20269 -0.30853 -0.88936
