K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   8   9   85000  11.3235 49:19:09 -2.43809376057E+05 -2.41069343337E+05  0.37185  0.27589 -0.10738  0.39477 -0.22318 -0.32545 -0.88936 -0.47348
4   8  10   95000   9.2503 51:19:09 -2.42196338913E+05 -2.41047685758E+05  0.37758  0.27909 -0.10397  0.39663 -0.22651 -0.36189 -0.88936 -0.47348
4   8  11  100000   7.8998 53:19:09 -2.41562059826E+05 -2.41042992334E+05  0.39250  0.27850 -0.10444  0.39638 -0.22737 -0.38548 -0.88936 -0.47348
4   8  11  102400   7.2593 53:19:09 -2.41328499088E+05 -2.40927943042E+05  0.38967  0.27518 -0.10686  0.39505 -0.23438 -0.34834 -0.88936 -0.47348
4   8  12  110630   5.8000 55:19:09 -2.41042992334E+05 -2.40927943042E+05  0.38059  0.28131 -0.10250  0.39744 -0.23037 -0.37657 -0.88936 -0.47348
4   8  12  115000   6.5936 55:19:09 -2.41686150067E+05 -2.40927943042E+05  0.38497  0.27275 -0.10918  0.39379 -0.23752 -0.31810 -0.88936 -0.47348
4   8  13  125000   5.7524 57:19:09 -2.41733174882E+05 -2.40927943042E+05  0.38979  0.27874 -0.10456  0.39631 -0.23158 -0.37487 -0.88936 -0.47348
4   8  14  131366   5.7000 58:19:09 -2.40988578028E+05 -2.40927943042E+05  0.40935  0.27098 -0.11260  0.39192 -0.24345 -0.33206 -0.88936 -0.47348
4   8  14  135000   4.5997 59:19:09 -2.41233824754E+05 -2.40927943042E+05  0.39871  0.27540 -0.10670  0.39514 -0.23526 -0.36645 -0.88936 -0.47348
4   8  15  140038   4.0000 00:20:09 -2.40961588494E+05 -2.40927943042E+05  0.38858  0.28179 -0.10335  0.39697 -0.23328 -0.38464 -0.88936 -0.47348
4   8  15  145000   4.2655 03:20:09 -2.42047141248E+05 -2.40927943042E+05  0.40102  0.27283 -0.10909  0.39384 -0.23269 -0.35227 -0.88936 -0.47348
4   8  16  152176   4.8000 04:20:09 -2.41258014129E+05 -2.40927943042E+05  0.40120  0.27424 -0.10791  0.39448 -0.23473 -0.36148 -0.88936 -0.47348
4   8  16  160000   3.6981 05:20:09 -2.41586066556E+05 -2.40927943042E+05  0.39991  0.27693 -0.10668  0.39515 -0.24071 -0.36625 -0.88936 -0.47348
4   8  17  160953   4.3000 06:20:09 -2.41439198045E+05 -2.40927943042E+05  0.39851  0.27522 -0.10673  0.39512 -0.23291 -0.36818 -0.88936 -0.47348
4   8  17  165000   3.6119 07:20:09 -2.41064465868E+05 -2.40927943042E+05  0.40274  0.27353 -0.10908  0.39384 -0.23926 -0.35085 -0.88936 -0.47348
4   8  18  173113   2.9000 09:20:09 -2.41214788295E+05 -2.40927943042E+05  0.39399  0.28034 -0.10433  0.39643 -0.23395 -0.38457 -0.88936 -0.47348
4   8  18  175000   2.6822 09:20:09 -2.41059884588E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   8  18  180000   3.2897 11:20:09 -2.41505934054E+05 -2.40927943042E+05  0.39991  0.27693 -0.10668  0.39515 -0.24071 -0.36625 -0.88936 -0.47348
4   8  20  194240   3.1000 13:20:09 -2.41170322093E+05 -2.40927943042E+05  0.40173  0.27596 -0.10789  0.39449 -0.24077 -0.35993 -0.88936 -0.47348
4   8  20  195000   2.6259 13:20:09 -2.41107335681E+05 -2.40927943042E+05  0.39991  0.27693 -0.10668  0.39515 -0.24071 -0.36625 -0.88936 -0.47348
4   8  20  200000   2.3489 15:20:09 -2.41012990230E+05 -2.40927943042E+05  0.39481  0.27879 -0.10559  0.39575 -0.23094 -0.37796 -0.88936 -0.47348
4   8  21  203140   3.7000 15:20:09 -2.41193485099E+05 -2.40927943042E+05  0.40473  0.27408 -0.10907  0.39385 -0.24198 -0.35312 -0.88936 -0.47348
4   8  22  215000   1.7699 17:20:09 -2.41042992334E+05 -2.40927943042E+05  0.40173  0.27596 -0.10789  0.39449 -0.24077 -0.35993 -0.88936 -0.47348
4   8  22  215379   1.8000 17:20:09 -2.40927943042E+05 -2.40927943042E+05  0.39941  0.27628 -0.10670  0.39514 -0.23719 -0.36761 -0.88936 -0.47348
4   8 200  223325   0.0000 19:20:09 -2.40927943042E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
