K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   5  15  129949   5.3000 32:16:09 -2.41206343527E+05 -2.40927943042E+05  0.41131  0.27085 -0.11263  0.39190 -0.24190 -0.33608 -0.88936 -0.47348
4   5  15  130000   5.1136 32:16:09 -2.41333631450E+05 -2.40927943042E+05  0.41131  0.27085 -0.11263  0.39190 -0.24190 -0.33608 -0.88936 -0.47348
4   5  15  135000   5.5177 34:16:09 -2.41321590323E+05 -2.40927943042E+05  0.40353  0.27328 -0.10909  0.39384 -0.23609 -0.35473 -0.88936 -0.47348
4   5  16  145000   4.2513 37:16:09 -2.41423511284E+05 -2.40927943042E+05  0.40362  0.27398 -0.10909  0.39384 -0.23721 -0.35517 -0.88936 -0.47348
4   5  17  150918   4.8000 38:16:09 -2.41166655036E+05 -2.40927943042E+05  0.40625  0.27360 -0.11027  0.39319 -0.24370 -0.34593 -0.88936 -0.47348
4   5  17  160000   4.1939 40:16:09 -2.41097516330E+05 -2.40927943042E+05  0.39566  0.27673 -0.10556  0.39577 -0.23365 -0.37289 -0.88936 -0.47348
4   5  18  165000   2.6257 45:16:09 -2.41069343337E+05 -2.40927943042E+05  0.39399  0.28034 -0.10433  0.39643 -0.23395 -0.38457 -0.88936 -0.47348
4   5  18  170000   3.3402 47:16:09 -2.41326620570E+05 -2.40927943042E+05  0.41269  0.27163 -0.11267  0.39188 -0.24867 -0.33476 -0.88936 -0.47348
4   5  19  171975   3.2000 49:16:09 -2.41027364949E+05 -2.40927943042E+05  0.39991  0.27693 -0.10668  0.39515 -0.24071 -0.36625 -0.88936 -0.47348
4   5  19  175000   3.1978 51:16:09 -2.40927943042E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   5  19  180000   2.9207 53:16:09 -2.40961588494E+05 -2.40927943042E+05  0.39344  0.28008 -0.10436  0.39642 -0.23136 -0.38589 -0.88936 -0.47348
4   5  20  184379   3.3000 00:17:09 -2.41304829452E+05 -2.40927943042E+05  0.40261  0.27501 -0.10910  0.39383 -0.23611 -0.35625 -0.88936 -0.47348
4   5  20  185000   3.4360 00:17:09 -2.41174349373E+05 -2.40927943042E+05  0.40261  0.27501 -0.10910  0.39383 -0.23611 -0.35625 -0.88936 -0.47348
4   5  20  190000   3.2254 02:17:09 -2.41268834285E+05 -2.40927943042E+05  0.40159  0.27579 -0.10788  0.39449 -0.24232 -0.35784 -0.88936 -0.47348
4   5  21  193237   2.3000 03:17:09 -2.41037624346E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   5  21  200000   2.2204 08:17:09 -2.40927943042E+05 -2.40927943042E+05  0.39399  0.28034 -0.10433  0.39643 -0.23395 -0.38457 -0.88936 -0.47348
4   5  22  205000   1.4862 10:17:09 -2.41075428458E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   5  22  205478   1.8000 10:17:09 -2.41042992334E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   5  22  210000   1.8223 13:17:09 -2.41093184982E+05 -2.40927943042E+05  0.40709  0.27355 -0.11027  0.39319 -0.24901 -0.34283 -0.88936 -0.47348
4   5 200  213393   0.0000 18:17:09 -2.40927943042E+05 -2.40927943042E+05  0.39956  0.27662 -0.10669  0.39515 -0.23734 -0.36841 -0.88936 -0.47348
