K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3  10  39  257651   0.8000 55:07:09 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  39  260000   0.9093 55:07:09 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  40  264363   0.6000 56:07:09 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  40  270000   0.7088 59:07:09 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  41  271044   0.7000 00:08:09 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  41  275000   0.6736 02:08:09 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  42  277736   1.0000 04:08:09 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  42  280000   0.6910 04:08:09 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  43  285000   0.7233 06:08:09 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  43  290000   0.6701 08:08:09 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  44  291168   0.7000 08:08:09 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  44  295000   0.7108 10:08:09 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  45  297813   0.7000 10:08:09 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  46  304488   0.3000 12:08:09 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  46  305000   0.3790 12:08:09 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  47  311210   0.7000 13:08:09 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  48  317939   0.5000 14:08:09 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  48  320000   0.6151 14:08:09 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10 200  323417   0.0000 15:08:09 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
