K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   1   4   35000  13.9745 24:08:09 -2.43324732315E+05 -2.41100542004E+05  0.36560 -0.10473  0.27855  0.39622 -0.22463 -0.88936 -0.33514 -0.47348
4   1   4   40000  13.2525 26:08:09 -2.42412368347E+05 -2.41100542004E+05  0.39023  0.27150 -0.11415  0.52041 -0.22161 -0.32573 -0.88936 -0.88116
4   1   5   50000  10.6650 29:08:09 -2.42945416423E+05 -2.41100542004E+05  0.37909  0.27662 -0.10273  0.39731 -0.23566 -0.35709 -0.88936 -0.47348
4   1   5   51200  10.6889 29:08:09 -2.43700641167E+05 -2.41100542004E+05  0.38840  0.27209 -0.11194  0.36538 -0.24011 -0.34246 -0.88936 -0.33801
4   1   6   60000   9.5403 31:08:09 -2.42435180582E+05 -2.40961588494E+05  0.40258  0.27461 -0.10787  0.39450 -0.24174 -0.35812 -0.88936 -0.47348
4   1   7   70000   8.3687 33:08:09 -2.42597311884E+05 -2.40927943042E+05  0.39293  0.27849 -0.10689  0.39504 -0.23987 -0.35577 -0.88936 -0.47348
4   1   7   75000   8.4122 35:08:09 -2.41720299100E+05 -2.40927943042E+05  0.39008  0.27582 -0.10696  0.39500 -0.23631 -0.34864 -0.88936 -0.47348
4   1   9   90000   5.8285 37:08:09 -2.41270978840E+05 -2.40927943042E+05  0.40208  0.27368 -0.11054  0.42019 -0.24106 -0.33787 -0.88936 -0.54669
4   1  10  102400   4.3362 39:08:09 -2.41577769075E+05 -2.40927943042E+05  0.39219  0.27700 -0.10691  0.39503 -0.23585 -0.35564 -0.88936 -0.47348
4   1  11  104779   3.7000 39:08:09 -2.41434792515E+05 -2.40927943042E+05  0.38570  0.28088 -0.10345  0.39692 -0.23503 -0.37362 -0.88936 -0.47348
4   1  11  105000   3.8982 39:08:09 -2.41747838871E+05 -2.40927943042E+05  0.38570  0.28088 -0.10345  0.39692 -0.23503 -0.37362 -0.88936 -0.47348
4   1  11  115000   4.2998 42:08:09 -2.41244452978E+05 -2.40927943042E+05  0.39720  0.27694 -0.10676  0.39511 -0.23565 -0.36594 -0.88936 -0.47348
4   1  12  116693   4.4000 43:08:09 -2.41534741791E+05 -2.40927943042E+05  0.39576  0.27818 -0.10556  0.39576 -0.23214 -0.37754 -0.88936 -0.47348
4   1  13  125000   2.2329 44:08:09 -2.41206442281E+05 -2.40927943042E+05  0.38769  0.28387 -0.10199  0.39771 -0.22594 -0.40529 -0.88936 -0.47348
4   1  13  125318   2.5000 44:08:09 -2.41158415925E+05 -2.40927943042E+05  0.38769  0.28387 -0.10199  0.39771 -0.22594 -0.40529 -0.88936 -0.47348
4   1  13  135000   3.2548 46:08:09 -2.41240371472E+05 -2.40927943042E+05  0.40283  0.27528 -0.10910  0.39383 -0.24092 -0.35282 -0.88936 -0.47348
4   1  14  137313   3.9000 47:08:09 -2.41139909654E+05 -2.40927943042E+05  0.39898  0.27583 -0.10671  0.39514 -0.23637 -0.36674 -0.88936 -0.47348
4   1  14  145000   2.8890 48:08:09 -2.41039787710E+05 -2.40927943042E+05  0.39571  0.27815 -0.10551  0.39579 -0.23299 -0.37627 -0.88936 -0.47348
4   1  15  145991   2.5000 48:08:09 -2.40961588494E+05 -2.40927943042E+05  0.39571  0.27815 -0.10551  0.39579 -0.23299 -0.37627 -0.88936 -0.47348
4   1  15  155000   2.7198 50:08:09 -2.41012990230E+05 -2.40927943042E+05  0.40258  0.27461 -0.10787  0.39450 -0.24174 -0.35812 -0.88936 -0.47348
4   1  16  158075   2.3000 51:08:09 -2.41027364949E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   1  16  160000   1.8768 53:08:09 -2.40988578028E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   1  17  166828   2.2000 54:08:09 -2.41100542004E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   1  17  170000   2.2971 56:08:09 -2.41042992334E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   1  18  179020   0.9000 58:08:09 -2.40927943042E+05 -2.40927943042E+05  0.39991  0.27693 -0.10668  0.39515 -0.24071 -0.36625 -0.88936 -0.47348
4   1  18  180000   1.2352 58:08:09 -2.40961588494E+05 -2.40927943042E+05  0.39991  0.27693 -0.10668  0.39515 -0.24071 -0.36625 -0.88936 -0.47348
4   1  18  185000   1.8609 00:09:09 -2.40961588494E+05 -2.40927943042E+05  0.39956  0.27662 -0.10669  0.39515 -0.23734 -0.36841 -0.88936 -0.47348
4   1 200  186955   0.0000 00:09:09 -2.40927943042E+05 -2.40927943042E+05  0.39104  0.28173 -0.10322  0.39704 -0.22957 -0.39508 -0.88936 -0.47348
