K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   3  16  155000   3.7070 24:11:09 -2.41112759143E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   3  17  160000   3.9192 29:11:09 -2.41039787710E+05 -2.40927943042E+05  0.41043  0.27031 -0.11262  0.39191 -0.24398 -0.33216 -0.88936 -0.47348
4   3  17  160141   4.1000 29:11:09 -2.41108316753E+05 -2.40927943042E+05  0.41043  0.27031 -0.11262  0.39191 -0.24398 -0.33216 -0.88936 -0.47348
4   3  18  168908   3.1000 32:11:09 -2.41345494790E+05 -2.40927943042E+05  0.39991  0.27693 -0.10668  0.39515 -0.24071 -0.36625 -0.88936 -0.47348
4   3  18  170000   3.5351 32:11:09 -2.40927943042E+05 -2.40927943042E+05  0.40694  0.27330 -0.11027  0.39319 -0.24887 -0.34223 -0.88936 -0.47348
4   3  18  180000   3.1740 35:11:09 -2.40961588494E+05 -2.40927943042E+05  0.40363  0.27502 -0.10908  0.39384 -0.24257 -0.35231 -0.88936 -0.47348
4   3  19  181137   3.0000 37:11:09 -2.40927943042E+05 -2.40927943042E+05  0.39847  0.27751 -0.10672  0.39513 -0.24012 -0.36501 -0.88936 -0.47348
4   3  19  185000   2.5193 39:11:09 -2.41064465868E+05 -2.40927943042E+05  0.39377  0.28006 -0.10439  0.39641 -0.23170 -0.38629 -0.88936 -0.47348
4   3  20  190025   2.8000 40:11:09 -2.40961588494E+05 -2.40927943042E+05  0.39956  0.27662 -0.10669  0.39515 -0.23734 -0.36841 -0.88936 -0.47348
4   3  20  195000   2.4552 45:11:09 -2.41107149606E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   3  20  200000   2.3449 48:11:09 -2.40927943042E+05 -2.40927943042E+05  0.39642  0.27797 -0.10554  0.39578 -0.23551 -0.37486 -0.88936 -0.47348
4   3  21  202337   1.9000 48:11:09 -2.41027364949E+05 -2.40927943042E+05  0.40343  0.27498 -0.10909  0.39384 -0.24369 -0.35087 -0.88936 -0.47348
4   3  21  205000   1.4717 53:11:09 -2.41125811071E+05 -2.40927943042E+05  0.39991  0.27693 -0.10668  0.39515 -0.24071 -0.36625 -0.88936 -0.47348
4   3  21  210000   1.6900 58:11:09 -2.41042992334E+05 -2.40927943042E+05  0.39104  0.28173 -0.10322  0.39704 -0.22957 -0.39508 -0.88936 -0.47348
4   3  22  220000   1.7277 00:12:09 -2.41068646263E+05 -2.40927943042E+05  0.40675  0.27308 -0.11027  0.39319 -0.24392 -0.34563 -0.88936 -0.47348
4   3  23  223396   0.5000 01:12:09 -2.40927943042E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   3  23  230000   1.2017 05:12:09 -2.40961588494E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   3 200  231327   0.0000 06:12:09 -2.40927943042E+05 -2.40927943042E+05  0.39991  0.27693 -0.10668  0.39515 -0.24071 -0.36625 -0.88936 -0.47348
